 0 -660 983
 21 -636 948
 -27 -586 951
 21 -593 961
 -17 -587 956
 14 -584 915
 45 -533 896
 -55 -521 900
 199 -675 578
 92 -506 358
 71 -645 873
 -58 -903 1383
 61 -1457 1268
 -195 -1352 1427
 -46 -1652 1073
 -59 -1374 975
 49 -1475 723
 55 -1100 565
 124 -951 554
 93 -811 460
 -13 -653 527
 135 -797 453
 195 -673 582
 223 -784 636
 9 -888 682
 42 -802 798
 -90 -942 952
 134 -894 667
 96 -688 782
 213 -293 -168
 31 349 1334
 57 -1498 521
 -384 -673 351
 -51 -510 326
 35 -493 209
 -1 -233 193
 1 -291 204
 -5 -278 259
 12 -407 258
 -33 -395 313
 -28 -411 354
 -11 -478 392
 -46 -483 514
 -98 -580 692
 -19 -799 734
 -15 -810 715
 -163 -592 764
 60 -659 744
 -19 -600 885
 85 -665 719
 -43 -629 770
 3 -783 757
 85 -679 740
 -70 -663 723
 7 -720 788
 -4 -773 799
 62 -710 724
 -20 -740 744
 40 -704 718
 69 -691 589
 -4 -574 634
 -29 -656 690
 -43 -645 657
 25 -578 662
 -11 -602 692
 -24 -688 746
 -28 -730 753
 28 -744 732
 14 -730 700
 -20 -637 695
 22 -666 666
 17 -599 679
 -3 -596 642
 16 -589 660
 -42 -609 677
 11 -676 713
 4 -678 661
 28 -616 665
 0 -696 667
 136 -537 462
 3 -573 459
 72 -627 604
 356 -723 520
 8 -704 451
 -199 -1111 105
 400 -476 800
 -88 -948 651
 -544 -961 632
 -591 -1014 780
 102 -1096 679
 -210 -1022 773
 -102 -1183 805
 -447 -960 785
 415 -897 643
 -98 -957 820
 -239 -1243 848
 374 -1091 843
 -155 -1136 854
