16 -484 925
-13 -461 930
-17 -475 928
12 -473 943
-12 -494 939
26 -466 914
1 -438 908
108 -425 820
67 -388 848
235 -238 666
-409 -336 860
-69 -612 954
23 -699 936
66 -735 1124
-91 -929 1223
96 -987 1212
-40 -1119 1209
-64 -1323 1054
-73 -1216 921
113 -968 881
-11 -813 1003
11 -783 1102
41 -897 1216
48 -980 1242
-25 -881 1098
-31 -644 992
-74 -549 901
-28 -500 916
29 -418 859
-121 -489 779
619 -522 632
-245 -416 1072
157 -925 1121
-68 -909 1055
-1 -864 1026
-120 -855 1160
-28 -1091 1035
0 -890 967
-263 -894 984
-165 -892 1039
360 -818 911
146 -673 1005
-160 -748 1113
-107 -773 1088
-11 -826 1005
60 -924 1045
-43 -813 898
-57 -899 874
-25 -910 883
22 -885 861
35 -866 766
119 -759 966
15 -942 1044
38 -1131 1091
-6 -1271 1114
-37 -1233 1103
53 -1155 1080
-52 -1121 1025
82 -1149 995
-75 -1152 1149
67 -1290 1080
-42 -1202 1047
7 -1108 916
-36 -924 890
-32 -934 1013
53 -1043 1033
-53 -1063 998
50 -973 963
-42 -1009 878
6 -1067 1008
-22 -1297 1135
20 -1289 1031
55 -1146 1031
38 -1078 969
-25 -956 1010
15 -992 940
-32 -991 1009
13 -1074 1041
-12 -1115 1101
22 -1153 1051
-2 -1079 1025
-24 -1042 990
7 -1008 988
7 -1014 998
-18 -1017 1009
12 -1032 1037
-19 -1101 1010
32 -1114 999
-21 -1044 1034
35 -1116 972
2 -1106 992
-48 -1288 1064
76 -1380 1114
69 -1728 1025
147 -1416 1073
480 -1312 1080
-91 -1205 852
-482 -404 722
-11 45 891
-102 -64 899
210 -163 969
83 -309 800
-65 -187 638
-204 -186 825
9 -659 1057
-155 -739 1050
-72 -646 1014
-36 -725 915
90 -649 941
-94 -703 991
-210 -577 997
60 -641 1087
314 -726 1005
57 -719 1021
-436 -776 1041
