-18 -480 938
-4 -517 958
-17 -577 952
30 -526 962
-1 -565 932
-16 -525 902
-22 -490 968
-6 -551 993
-327 -602 1027
260 -633 986
-4 -469 982
4 -493 897
78 -483 833
103 -369 739
184 -257 724
35 -250 721
12 -327 1088
-13 -450 1100
129 -154 1046
48 -449 868
115 -212 792
92 -166 676
-145 -293 810
-245 -288 731
-565 -466 616
24 -416 878
720 -645 643
34 -557 1151
-88 -1054 1173
-141 -1175 1242
29 -1182 974
-147 -922 1047
-62 -931 1069
-55 -1029 1174
-126 -1131 1032
35 -1036 957
27 -889 934
-35 -957 975
22 -845 1161
-73 -1027 1131
-48 -990 1083
22 -959 956
41 -803 950
-34 -824 920
67 -786 910
9 -876 953
2 -833 987
-81 -950 1092
70 -1070 982
-62 -988 1035
5 -1009 1050
22 -1070 987
-39 -977 915
17 -821 915
53 -868 891
-36 -868 921
-26 -973 965
85 -991 909
59 -879 1071
11 -1175 955
-10 -1146 1055
11 -1169 1165
-69 -1261 1116
57 -1264 917
-82 -1188 1018
16 -1225 1058
16 -1223 1071
0 -1229 1026
6 -1197 998
-16 -1306 959
31 -1231 931
100 -1116 1119
8 -1322 997
219 -1328 893
129 -1172 939
41 -1299 914
-172 -1124 939
-510 -961 1013
-16 -1012 901
-23 -1005 1034
-5 -1205 915
-18 -924 1002
-96 -732 885
169 -683 888
-48 -872 723
-24 -587 825
133 -506 897
-48 -752 1020
111 -802 1143
-175 -959 1206
162 -1019 1124
-119 -1093 1118
7 -1042 1024
146 -818 962
-126 -955 1046
137 -937 995
-225 -922 1000
