 -12 -907 1043
 -13 -968 1059
 12 -989 1054
 25 -992 1021
 32 -911 943
 -2 -824 896
 -18 -775 836
 -394 -710 936
 1060 -937 523
 -426 -851 624
 25 -1131 832
 -186 -1385 712
 -35 -1540 750
 -427 -2409 580
 0 -1920 584
 -53 -1691 817
 -41 -1159 1162
 68 -1235 1247
 218 -1735 794
 56 -1286 331
 141 -861 50
 195 -388 -209
 187 144 675
 45 -664 503
 177 -672 854
 668 -961 757
 -158 -453 740
 47 -866 135
 -103 -371 1542
 77 -1846 572
 -746 -987 691
 502 -732 270
 4 -465 372
 14 -511 356
 -3 -550 345
 -22 -447 362
 17 -462 371
 -41 -518 456
 -24 -592 484
 -26 -583 541
 -28 -643 596
 -125 -707 739
 -74 -829 766
 -20 -720 812
 49 -861 792
 -4 -831 767
 29 -685 746
 51 -736 764
 28 -712 560
 22 -445 716
 -84 -685 785
 -99 -659 849
 12 -705 819
 -9 -689 841
 -10 -663 800
 52 -676 778
 13 -636 788
 -1 -702 804
 11 -693 794
 -25 -678 787
 2 -665 807
 -1 -700 797
 12 -706 802
 -29 -679 806
 47 -671 781
 -63 -621 790
 -6 -621 809
 25 -667 803
 4 -680 810
 -23 -674 819
 30 -690 802
 6 -671 819
 -10 -680 803
 51 -703 800
 -1 -746 711
 81 -734 654
 -8 -743 769
 61 -915 700
 115 -744 470
 17 -434 457
 -48 -402 327
 18 -308 403
 300 -575 419
 101 -644 531
 300 -808 685
 -628 -1114 -147
 372 -359 346
 -167 -1058 624
 -458 -1019 687
 -501 -927 580
 -19 -920 605
 -418 -792 609
 117 -908 700
 -272 -1169 831
 366 -1244 714
 -159 -967 767
 -93 -1050 722
 -79 -1130 787
