 5 -1161 977
 -3 -1168 977
 -11 -1154 977
 10 -1154 973
 6 -1131 940
 10 -1107 925
 -33 -817 852
 184 -848 708
 197 -694 572
 140 -970 368
 -23 -991 580
 89 -1314 676
 23 -1507 715
 59 -1515 849
 23 -1636 799
 -118 -1488 625
 -86 -1206 648
 -130 -1069 588
 26 -886 458
 32 -789 431
 458 -970 360
 362 -931 400
 90 -869 224
 59 -675 332
 -24 -238 78
 44 -156 119
 -114 -260 964
 -209 -1086 633
 -84 -734 592
 -17 -744 527
 7 -611 484
 91 -562 424
 -44 -567 526
 -29 -620 468
 -14 -526 460
 40 -544 477
 -36 -518 467
 2 -536 458
 28 -546 445
 -65 -637 504
 20 -654 505
 -1 -666 505
 9 -644 496
 -14 -613 482
 -4 -611 516
 8 -596 492
 3 -629 514
 6 -663 498
 -16 -655 501
 -18 -659 536
 29 -693 515
 -43 -671 557
 -4 -696 584
 -14 -717 594
 -70 -690 673
 -21 -823 686
 -26 -784 731
 -56 -848 792
 -22 -870 802
 -61 -833 813
 35 -793 884
 -26 -973 837
 1 -858 851
 125 -943 790
 -27 -832 738
 9 -748 753
 12 -874 754
 -2 -814 749
 -28 -827 777
 -18 -813 801
 -60 -890 828
 -61 -844 891
 -1 -897 895
 0 -949 853
 -9 -872 869
 38 -897 859
 -3 -877 854
 28 -838 858
 -49 -887 879
 31 -908 873
 -5 -843 849
 -9 -872 879
 -5 -879 894
 6 -891 850
 15 -838 874
 -18 -927 882
 20 -897 848
 -2 -845 859
 8 -874 857
 -21 -851 883
 18 -872 844
 -25 -881 895
 9 -913 862
 7 -810 883
 -4 -945 862
 93 -901 788
 7 -874 776
 87 -832 707
 -61 -983 744
 95 -858 686
 37 -825 655
 -2 -724 498
 70 -533 528
 117 -732 599
 685 -1104 824
 97 -1355 1051
 -724 -1249 -301
 -83 159 331
 -80 -669 534
 -229 -1167 657
 -324 -1418 777
 -63 -1408 915
 -50 -1240 662
 -108 -1054 641
 -332 -498 688
 289 -826 741
 224 -1029 790
 -415 -1025 843
