 3 -405 893
 -22 -394 908
 -17 -396 890
 0 -396 914
 19 -414 911
 -18 -416 918
 12 -384 887
 4 -293 896
 -26 -311 811
 -175 -399 397
 406 -99 665
 86 -416 588
 -50 -667 584
 -54 -674 598
 4 -875 585
 70 -1215 830
 89 -1508 974
 -36 -1764 938
 -110 -1845 1144
 -47 -1927 1104
 102 -1906 1007
 30 -1687 613
 -57 -1197 552
 -23 -903 342
 53 -632 233
 91 -514 223
 131 -523 243
 83 -692 281
 76 -698 404
 455 -1320 1035
 -191 -1856 945
 159 -1403 449
 -240 -644 606
 149 -412 -226
 510 -192 1082
 -713 -1248 850
 8 -1124 652
 69 -739 452
 -30 -619 470
 41 -597 478
 -36 -711 470
 -15 -614 442
 19 -727 454
 -17 -598 404
 29 -571 426
 -36 -580 460
 10 -597 445
 13 -568 462
 -41 -632 479
 47 -589 480
 -74 -647 506
 18 -655 563
 -28 -735 579
 -110 -790 700
 -56 -934 813
 -171 -940 910
 14 -941 843
 21 -991 897
 38 -997 868
 0 -883 830
 60 -848 786
 -26 -878 815
 -13 -857 814
 -27 -870 836
 -2 -850 852
 6 -909 851
 -44 -887 888
 34 -923 855
 35 -898 840
 -5 -840 818
 -11 -834 831
 -9 -880 855
 7 -890 840
 -20 -860 849
 16 -894 842
 0 -885 854
 7 -908 848
 -11 -877 855
 23 -914 828
 -13 -856 837
 -5 -868 853
 -1 -896 855
 18 -917 828
 -9 -838 836
 1 -856 839
 -5 -890 853
 10 -882 844
 11 -885 840
 -9 -872 837
 -3 -888 838
 -13 -888 844
 110 -843 754
 42 -778 684
 49 -728 651
 4 -795 614
 -10 -676 660
 44 -716 667
 -4 -697 633
 72 -582 499
 -110 -482 572
 493 -680 405
 -88 -641 793
 203 -944 124
 -136 -657 390
 -3 -806 662
 -410 -1012 608
 -327 -1003 613
 -92 -996 617
 -100 -966 696
 -14 -1241 829
 -126 -1284 754
 -98 -1268 888
 -228 -1215 704
 228 -1137 907
 55 -1055 776
 -120 -1005 982
